,loss
0,0.029714802230462117
1,0.053107157530773365
2,0.0358231889693383
3,0.023430481476734027
4,0.05309035878188686
5,0.024569827859500487
6,0.03331903443353168
7,0.048824364468603276
8,0.03524927049845219
9,0.04509230040069046
10,0.03860538621040735
11,0.031728574207553865
12,0.04273898184659225
13,0.021579971015797905
14,0.03073492137279489
15,0.05907327117435144
16,0.04678508185243485
17,0.03952080995654684
18,0.0313161276302051
19,0.030418802131276648
20,0.04185480308534981
21,0.04277687583094165
22,0.032107422218450046
23,0.043721689185977484
24,0.037938760470974775
25,0.026106671365679762
26,0.042571655397609875
27,0.03193025471056244
28,0.03025324824391987
29,0.031665080986631164
30,0.026638126080095956
31,0.03514906408878637
32,0.026787365884721984
33,0.03439347665529296
34,0.023625462111474982
35,0.04007694932243744
36,0.05404210647393406
37,0.04172221476678145
38,0.03296520838116816
39,0.035674753820269835
40,0.025106537631859424
41,0.024093796183446058
42,0.05006761240791045
43,0.025043395225077796
44,0.03115970712530855
45,0.023420184545777146
46,0.030630218340134713
47,0.04931996216201117
48,0.04068255010659164
49,0.05224478238689276
50,0.03438380827112503
51,0.028415719577871233
52,0.05546440233332513
53,0.045833937424980514
54,0.05633103171798121
55,0.04589572490066636
56,0.031655983453143854
57,0.026194843884750157
58,0.036197662872535785
59,0.03818234564441579
60,0.0655925794626727
61,0.02634049947522293
62,0.05130437986777717
63,0.03821568405082995
64,0.03462714472366075
65,0.055954472903942946
66,0.023855793465746844
67,0.033091759891759547
68,0.044600833295676635
69,0.03640064616304586
70,0.030506475511625362
71,0.034457872607993725
72,0.03328163302430168
73,0.02363029188938058
74,0.0391467000538964
75,0.04516669934730535
76,0.03428631959628169
77,0.0339040899062213
78,0.03411496376997471
79,0.030996461662254754
80,0.029878080339802764
81,0.0444705780267733
82,0.02180443581624112
83,0.023104562542781894
84,0.022244684989481213
85,0.02797634816151129
86,0.030583974759995355
87,0.027962714339508955
88,0.033446227510943005
89,0.033532002584401505
90,0.04041871415938747
91,0.06927904971531809
92,0.05824870694683711
93,0.037039948432624724
94,0.02639413026055451
95,0.051305273897965666
96,0.03250575525807528
97,0.03141322786104854
98,0.037421224582938575
99,0.029109929577709914
100,0.02358351203099389
101,0.032671610530831605
102,0.03554200016265094
103,0.02373446455129604
104,0.03896525821702207
105,0.0266664623072791
106,0.021782606163891736
107,0.042857515085039245
108,0.036260000691507935
109,0.034876797285411945
110,0.02859242647225138
111,0.03445276754842608
112,0.020200937176111215
113,0.043920957945658805
114,0.06096014600473089
115,0.020325569347608638
116,0.036413891291987084
117,0.08406735768035406
118,0.033236214105247894
119,0.027398189581194415
120,0.03759832804970261
121,0.033807363885807115
122,0.030427128424732334
123,0.037178279496786544
124,0.024570042613705916
125,0.018865642885967898
126,0.03930937780289503
127,0.029406116431645406
128,0.040905968343801426
129,0.026589163936739206
130,0.02859940619170433
131,0.04061097425986027
132,0.026878962872244252
133,0.033388567036450156
134,0.05275552330962364
135,0.02687443371367927
136,0.021731499095739286
137,0.03423597041828777
138,0.030073037838263858
139,0.0341468035035261
140,0.036696510059223496
141,0.0324558759791237
142,0.03254929247254264
143,0.029198876843171823
144,0.031919013334663356
145,0.05277615444463395
146,0.03250696818084371
147,0.03804018840726744
148,0.03648709996141365
149,0.05026077532226068
150,0.02567918152070213
151,0.03709313637935178
152,0.03823234809456429
153,0.02531605365748699
154,0.03364547922238769
155,0.02424612141816382
156,0.02696247045001624
157,0.040338883104073686
158,0.027771203444035112
159,0.02726762275051964
160,0.031783671574296374
161,0.023599884825085633
162,0.02763482286404258
163,0.02665422948642289
164,0.029950240236525216
165,0.04953284650251015
166,0.03211486674435115
167,0.02758197640938435
168,0.02390293229342455
169,0.0367607524354337
170,0.0345923574544166
171,0.03606835498489573
172,0.059747697498663724
173,0.07655726989495892
174,0.03765664232252346
175,0.03095861995431744
176,0.029263872699180404
177,0.03003491248706834
178,0.026976024691901104
179,0.2824034345101755
180,0.023164474510062972
181,0.03826156034916561
182,0.02695945191411267
183,0.03449571338651541
184,0.03029360460086903
185,0.02732249370594312
186,0.03447115706361605
187,0.02978047897171261
188,0.04189040101345254
189,0.029239240341705712
190,0.041191222942818594
191,0.042565415687646456
192,0.030276186759021308
193,0.034334386140809275
194,0.04098686356595185
195,0.050291458242084704
196,0.03840363564595919
197,0.024762656191671263
198,0.04602400924066868
199,0.0492171672182509
200,0.029134264094973265
201,0.023567629851014082
202,0.02607642286929784
203,0.024683266490921677
204,0.031059508893755083
205,0.02941941382753132
206,0.024116752169474637
207,0.06405587334553947
208,0.030115653412291023
209,0.02741629818955012
210,0.022188954862276632
211,0.04456377475940163
212,0.03388912122626965
213,0.029707367476121987
214,0.022071573485434523
215,0.04084494663814345
216,0.032266415825738415
217,0.08238082481727346
218,0.03653311318833337
219,0.03510593598634318
220,0.032794392752940396
221,0.034020421717195895
222,0.028576353615350936
223,0.05341580094384793
224,0.03903506185036655
225,0.03268137845837363
226,0.026497901412451525
227,0.04511759666514765
228,0.047971067196863774
229,0.03454306702233258
230,0.02542265936697411
231,0.03707291645498376
232,0.0648865766822861
233,0.02816830285349484
234,0.03460998452995765
235,0.042143841365333605
236,0.04023564290787861
237,0.036535300656097315
238,0.02736269765816151
239,0.03306296662689049
240,0.05026737637403838
241,0.03633090524488768
242,0.035788350795934114
243,0.04653949198167673
244,0.04560370047827225
245,0.030598224640007693
246,0.05696458116436734
247,0.034051074504708456
248,0.0345549187441388
249,0.030690192575554578
250,0.02106494253135144
251,0.025595452339394174
252,0.03807491272965202
253,0.029544880439095075
254,0.027841592225605505
255,0.02002360324593553
256,0.0447373776397808
257,0.06278825458920684
258,0.03190556465928089
259,0.05382243221490136
260,0.04283513963390584
261,0.029415404022148785
262,0.04142049289535076
263,0.02476434647353969
264,0.03776834215109166
265,0.04979821847523989
266,0.03686564066734769
267,0.0337850618279581
268,0.026879793270418454
269,0.034935004098069454
270,0.026108158541690286
271,0.03332990386431
272,0.04348101608625821
273,0.031164966669489123
274,0.03207859592899359
275,0.030699826129047397
276,0.02813798656740386
277,0.038850233031747415
278,0.03438517964574437
279,0.036891169953841396
280,0.03705852674199812
281,0.051956964773281177
282,0.02941358801697737
283,0.040606066679033444
284,0.02253151871880636
285,0.04618476197181862
286,0.0441200794213204
287,0.03236094114164838
288,0.020604803719330708
289,0.02753761671866196
290,0.03418749208076418
291,0.026386730359058194
292,0.032932795282996856
293,0.0323199583700951
294,0.02614829412738571
295,0.025653343021668683
296,0.024886281802968004
297,0.034141310175353844
298,0.04346234817177855
299,0.04005431850835381
300,0.029689881969739408
301,0.025708876322144726
302,0.04792209489991122
303,0.05631596797003123
304,0.029464742592716985
305,0.02914232349301863
306,0.0218675025906698
307,0.030352492354145402
308,0.0256654016022621
309,0.03419370895943602
310,0.06566063977322124
311,0.050315106212861484
312,0.055455451351736
313,0.06574291236667483
314,0.03162604904763622
315,0.024425737952918067
316,0.048004199295375215
317,0.04913936860066831
318,0.02965528529323753
319,0.04638483780339941
320,0.035888705752394605
321,0.0493075399811307
322,0.02655540700338696
323,0.03779333738708731
324,0.0365483208646699
325,0.026614138360225036
326,0.02743610545134194
327,0.024195893215060812
328,0.030339879371779
329,0.032563925152533126
